Cam_typ	Clvt_sz	Site	Type	Cam_num	Cam_pt	Anim_num	Species	Behaviour	Day	Month	Year	Hour	Min	Sec	Age	Sex	Img_num	anim_hr	behav
reconyx	small	8	R	RH3	R1	113	Kangaroo	RX	19	10	2020	7	8	46	Adult	Male	RCNX1528	113_RX_19_10_7	0
reconyx	small	8	C	RH5	C2	113	Kangaroo	SS	19	10	2020	7	9	39	Adult	Male	RCNX1450	113_SS_19_10_7	1
reconyx	small	8	C	RH1	C4	114	Kangaroo	FR	19	10	2020	7	15	43	Adult	Female	RCNX6772	114_FR_19_10_7	1
reconyx	small	8	C	RH5	C2	114	Kangaroo	RX	19	10	2020	7	17	47	Adult	Female	RCNX1456	114_RX_19_10_7	0
reconyx	small	8	C	RH1	C4	115	Kangaroo	FR	19	10	2020	7	15	47	Juvenile	Unknown	RCNX6775	115_FR_19_10_7	1
reconyx	small	8	C	RH5	C2	115	Kangaroo	RX	19	10	2020	7	17	47	Juvenile	Unknown	RCNX1456	115_RX_19_10_7	0
reconyx	small	8	C	RH1	C4	116	Kangaroo	FR	21	10	2020	13	21	43	Juvenile	Unknown	RCNX8392	116_FR_21_10_13	1
reconyx	small	8	C	RH1	C4	117	Kangaroo	FR	23	10	2020	8	25	52	Adult	Unknown	RCNX8500	117_FR_23_10_8	1
reconyx	small	8	R	RH3	R1	117	Kangaroo	RX	23	10	2020	8	25	49	Adult	Unknown	RCNX2104	117_RX_23_10_8	0
reconyx	small	8	C	RH1	C4	118	Rodent	FR	25	10	2020	3	8	18	Unknown	Unknown	RCNX8557	118_FR_25_10_3	1
reconyx	small	8	C	RH1	C4	119	Rodent	FR	25	10	2020	3	40	35	Unknown	Unknown	RCNX8566	119_FR_25_10_3	1
reconyx	small	8	R	RH3	R1	120	Whiptail	SS	13	10	2020	15	54	43	Joey	Unknown	RCNX0262	120_SS_13_10_15	1
reconyx	small	8	R	RH3	R1	121	Whiptail	FR	13	10	2020	16	2	41	Adult	Unknown	RCNX0271	121_FR_13_10_16	1
reconyx	small	8	R	RH3	R1	122	Whiptail	FR	13	10	2020	16	57	40	Adult	Unknown	RCNX0289	122_FR_13_10_16	1
reconyx	small	8	C	RH1	C4	123	Rodent	FR	26	10	2020	3	6	26	Unknown	Unknown	RCNX8713	123_FR_26_10_3	1
reconyx	small	8	C	RH1	C4	124	Kangaroo	FR	26	10	2020	5	0	10	Adult	Unknown	RCNX8716	124_FR_26_10_5	1
reconyx	small	8	C	RH1	C4	125	Kangaroo	FR	26	10	2020	5	0	32	Juvenile	Unknown	RCNX8722	125_FR_26_10_5	1
reconyx	small	8	R	RH3	R1	126	Kangaroo	FR	13	10	2020	16	2	41	Adult	Unknown	RCNX0271	126_FR_13_10_16	1
reconyx	small	8	C	RH2	C3	126	Kangaroo	RX	13	10	2020	15	57	35	Adult	Unknown	RCNX0173	126_RX_13_10_15	0
reconyx	small	8	C	RH2	C3	126	Kangaroo	SS	13	10	2020	16	3	51	Adult	Unknown	RCNX0178	126_SS_13_10_16	1
reconyx	small	8	R	RH3	R1	127	Kangaroo	FR	13	10	2020	16	2	41	Adult	Unknown	RCNX0271	127_FR_13_10_16	1
reconyx	small	8	C	RH2	C3	127	Kangaroo	RX	13	10	2020	15	57	37	Adult	Unknown	RCNX0175	127_RX_13_10_15	0
reconyx	small	8	C	RH2	C3	127	Kangaroo	SS	13	10	2020	16	4	6	Adult	Unknown	RCNX0184	127_SS_13_10_16	1
reconyx	small	8	C	RH2	C3	128	Kangaroo	FR	13	10	2020	16	3	51	Adult	FWPJ	RCNX0178	128_FR_13_10_16	1
reconyx	small	8	R	RH3	R1	128	Kangaroo	RX	13	10	2020	15	56	53	Adult	FWPJ	RCNX0268	128_RX_13_10_15	0
reconyx	small	8	C	RH2	C3	128	Kangaroo	SS	13	10	2020	16	3	55	Adult	FWPJ	RCNX0181	128_SS_13_10_16	1
reconyx	small	8	C	RH2	C3	129	Kangaroo	FR	13	10	2020	16	3	51	Joey	Unknown	RCNX0178	129_FR_13_10_16	1
reconyx	small	8	R	RH3	R1	129	Kangaroo	RX	13	10	2020	15	56	53	Joey	Unknown	RCNX0268	129_RX_13_10_15	0
reconyx	small	8	C	RH2	C3	129	Kangaroo	SS	13	10	2020	16	3	55	Joey	Unknown	RCNX0181	129_SS_13_10_16	1
reconyx	small	8	C	RH2	C3	130	Whiptail	FR	13	10	2020	16	3	51	Adult	Unknown	RCNX0178	130_FR_13_10_16	1
reconyx	small	8	C	RH2	C3	131	Kangaroo	FR	13	10	2020	18	20	56	Adult	Unknown	RCNX0214	131_FR_13_10_18	1
reconyx	small	8	C	RH2	C3	132	Possum	FR	13	10	2020	20	23	5	Adult	Unknown	RCNX0217	132_FR_13_10_20	1
reconyx	small	8	C	RH4	C1	132	Possum	RX	13	10	2020	20	17	58	Adult	Unknown	RCNX0328	132_RX_13_10_20	0
reconyx	small	8	C	RH2	C3	133	Possum	RX	13	10	2020	23	42	14	Adult	Unknown	RCNX0220	133_RX_13_10_23	0
reconyx	small	8	C	RH2	C3	134	Fox	RX	14	10	2020	1	25	38	Adult	Unknown	RCNX0223	134_RX_14_10_1	0
reconyx	small	8	C	RH2	C3	135	Whiptail	FR	14	10	2020	5	16	28	Adult	Female	RCNX0229	135_FR_14_10_5	1
reconyx	small	8	R	RH3	R1	136	Kangaroo	FR	14	10	2020	16	9	20	Adult	FWPJ	RCNX0553	136_FR_14_10_16	1
reconyx	small	8	R	RH3	R1	137	Kangaroo	SS	14	10	2020	16	9	20	Joey	Unknown	RCNX0553	137_SS_14_10_16	1
reconyx	small	8	R	RH7	R2	138	Whiptail	FR	14	10	2020	17	55	59	Adult	Unknown	RCNX0409	138_FR_14_10_17	1
reconyx	small	8	C	RH2	C3	139	Whiptail	FR	14	10	2020	18	47	59	Adult	Unknown	RCNX0301	139_FR_14_10_18	1
reconyx	small	8	R	RH3	R1	139	Whiptail	SS	14	10	2020	18	55	35	Adult	Unknown	RCNX0580	139_SS_14_10_18	1
reconyx	small	8	R	RH7	R2	140	Whiptail	FR	15	10	2020	2	55	11	Adult	Male	RCNX0421	140_FR_15_10_2	1
reconyx	small	8	R	RH7	R2	140	Whiptail	RX	15	10	2020	2	59	55	Adult	Male	RCNX0430	140_RX_15_10_2	0
reconyx	small	8	C	RH4	C1	140	Whiptail	SS	15	10	2020	3	6	57	Adult	Male	RCNX0409	140_SS_15_10_3	1
reconyx	small	8	R	RH7	R2	141	Whiptail	FR	15	10	2020	4	13	12	Adult	FWPJ	RCNX0439	141_FR_15_10_4	1
reconyx	small	8	R	RH7	R2	141	Whiptail	RX	15	10	2020	4	37	22	Adult	FWPJ	RCNX0463	141_RX_15_10_4	0
reconyx	small	8	C	RH2	C3	141	Whiptail	SS	15	10	2020	4	24	42	Adult	FWPJ	RCNX0313	141_SS_15_10_4	1
reconyx	small	8	C	RH2	C3	142	Whiptail	FR	15	10	2020	4	29	5	Juvenile	Unknown	RCNX0331	142_FR_15_10_4	1
reconyx	small	8	C	RH2	C3	142	Whiptail	SS	15	10	2020	4	33	9	Juvenile	Unknown	RCNX0337	142_SS_15_10_4	1
reconyx	small	8	R	RH7	R2	143	Whiptail	FR	15	10	2020	4	38	36	Adult	Male	RCNX0487	143_FR_15_10_4	1
reconyx	small	8	R	RH7	R2	143	Whiptail	SS	15	10	2020	4	37	41	Adult	Male	RCNX0469	143_SS_15_10_4	1
reconyx	small	8	R	RH7	R2	144	Whiptail	RX	15	10	2020	4	37	22	Joey	Unknown	RCNX0463	144_RX_15_10_4	0
reconyx	small	8	C	RH2	C3	144	Whiptail	SS	15	10	2020	4	33	9	Joey	Unknown	RCNX0337	144_SS_15_10_4	1
reconyx	small	8	R	RH7	R2	145	Kangaroo	FR	15	10	2020	5	28	16	Adult	Female	RCNX0508	145_FR_15_10_5	1
reconyx	small	8	R	RH3	R1	145	Kangaroo	RX	15	10	2020	5	28	49	Adult	Female	RCNX0643	145_RX_15_10_5	0
reconyx	small	8	C	RH2	C3	145	Kangaroo	SS	15	10	2020	5	29	50	Adult	Female	RCNX0352	145_SS_15_10_5	1
reconyx	small	8	R	RH7	R2	146	Kangaroo	FR	15	10	2020	5	28	29	Juvenile	Unknown	RCNX0520	146_FR_15_10_5	1
reconyx	small	8	R	RH3	R1	146	Kangaroo	RX	15	10	2020	5	28	49	Juvenile	Unknown	RCNX0643	146_RX_15_10_5	0
reconyx	small	8	R	RH3	R1	146	Kangaroo	SS	15	10	2020	5	28	58	Juvenile	Unknown	RCNX0649	146_SS_15_10_5	1
reconyx	small	8	C	Rh2	C3	147	Kangaroo	FR	15	10	2020	5	32	25	Adult	Female	RCNX0367	147_FR_15_10_5	1
reconyx	small	8	C	Rh2	C3	147	Kangaroo	SS	15	10	2020	5	32	27	Adult	Female	RCNX0370	147_SS_15_10_5	1
reconyx	small	8	C	RH4	C1	148	Kangaroo	CC	15	10	2020	5	36	2	Adult	Unknown	RCNX0520	148_CC_15_10_5	1
reconyx	small	8	C	Rh2	C3	148	Kangaroo	FR	15	10	2020	5	32	27	Adult	Unknown	RCNX0372	148_FR_15_10_5	1
reconyx	small	8	C	RH2	C3	148	Kangaroo	SS	15	10	2020	5	32	30	Adult	Unknown	RCNX0373	148_SS_15_10_5	1
reconyx	small	8	C	RH2	C3	149	Kangaroo	FR	15	10	2020	5	33	2	Juvenile	Unknown	RCNX0388	149_FR_15_10_5	1
reconyx	small	8	C	RH2	C3	149	Kangaroo	SS	15	10	2020	5	33	18	Juvenile	Unknown	RCNX0400	149_SS_15_10_5	1
reconyx	small	8	C	RH2	C3	150	Kangaroo	FR	15	10	2020	15	34	9	Adult	Unknown	RCNX0463	150_FR_15_10_15	1
reconyx	small	8	C	RH2	C3	150	Kangaroo	RX	15	10	2020	15	34	7	Adult	Unknown	RCNX0460	150_RX_15_10_15	0
reconyx	small	8	C	RH2	C3	151	Kangaroo	FR	15	10	2020	15	34	9	Adult	Unknown	RCNX0463	151_FR_15_10_15	1
reconyx	small	8	C	RH2	C3	151	Kangaroo	SS	15	10	2020	15	34	7	Adult	Unknown	RCNX0460	151_SS_15_10_15	1
reconyx	small	8	C	RH2	C3	152	Kangaroo	FR	15	10	2020	15	34	9	Unknown	Unknown	RCNX0463	152_FR_15_10_15	1
reconyx	small	8	C	RH2	C3	152	Kangaroo	SS	15	10	2020	15	34	7	Unknown	Unknown	RCNX0460	152_SS_15_10_15	1
reconyx	small	8	C	RH2	C3	153	Kangaroo	FR	15	10	2020	15	34	49	Adult	Unknown	RCNX0466	153_FR_15_10_15	1
reconyx	small	8	C	RH2	C3	154	Kangaroo	FR	15	10	2020	15	34	49	Adult	FWPJ	RCNX0466	154_FR_15_10_15	1
reconyx	small	8	C	RH2	C3	155	Kangaroo	SS	15	10	2020	15	34	49	Joey	Unknown	RCNX0466	155_SS_15_10_15	1
reconyx	small	8	C	RH2	C3	156	Kangaroo	FR	15	10	2020	15	43	13	Juvenile	Unknown	RCNX0478	156_FR_15_10_15	1
reconyx	small	8	C	RH2	C3	157	Macropod	FR	15	10	2020	15	49	21	Unknown	Unknown	RCNX0493	157_FR_15_10_15	1
reconyx	small	8	C	RH2	C3	158	Kangaroo	FR	15	10	2020	16	58	21	Juvenile	Unknown	RCNX0511	158_FR_15_10_16	1
reconyx	small	8	C	RH2	C3	159	Kangaroo	FR	15	10	2020	16	58	21	Adult	Female	RCNX0511	159_FR_15_10_16	1
reconyx	small	8	C	RH2	C3	160	Kangaroo	FR	15	10	2020	16	59	52	Adult	Male	RCNX0517	160_FR_15_10_16	1
reconyx	small	8	C	RH2	C3	161	Kangaroo	FR	16	10	2020	6	39	50	Adult	Unknown	RCNX0577	161_FR_16_10_6	1
reconyx	small	8	C	RH2	C3	161	Kangaroo	RX	16	10	2020	6	39	52	Adult	Unknown	RCNX0580	161_RX_16_10_6	0
reconyx	small	8	C	RH2	C3	161	Kangaroo	SS	16	10	2020	6	39	21	Adult	Unknown	RCNX0553	161_SS_16_10_6	1
reconyx	small	8	C	RH2	C3	162	Kangaroo	FR	16	10	2020	6	39	52	Adult	Unknown	RCNX0580	162_FR_16_10_6	1
reconyx	small	8	C	RH2	C3	162	Kangaroo	SS	16	10	2020	6	39	27	Adult	Unknown	RCNX0557	162_SS_16_10_6	1
reconyx	small	8	C	RH2	C3	163	Kangaroo	FR	16	10	2020	6	43	14	Adult	FWPJ	RCNX0589	163_FR_16_10_6	1
reconyx	small	8	C	RH2	C3	163	Kangaroo	RX	16	10	2020	6	43	20	Adult	FWPJ	RCNX0592	163_RX_16_10_6	0
reconyx	small	8	C	RH2	C3	163	Kangaroo	SS	16	10	2020	6	43	8	Adult	FWPJ	RCNX0586	163_SS_16_10_6	1
reconyx	small	8	C	RH2	C3	164	Kangaroo	RX	16	10	2020	6	43	20	Joey	Unknown	RCNX0592	164_RX_16_10_6	0
reconyx	small	8	C	RH2	C3	164	Kangaroo	SS	16	10	2020	6	43	8	Joey	Unknown	RCNX0586	164_SS_16_10_6	1
reconyx	small	8	C	RH2	C3	165	Kangaroo	FR	16	10	2020	6	43	8	Adult	Unknown	RCNX0586	165_FR_16_10_6	1
reconyx	small	8	C	RH2	C3	165	Kangaroo	RX	16	10	2020	6	44	45	Adult	Unknown	RCNX0601	165_RX_16_10_6	0
reconyx	small	8	C	RH4	C1	165	Kangaroo	SS	16	10	2020	6	45	19	Adult	Unknown	RCNX0662	165_SS_16_10_6	1
reconyx	small	8	C	RH2	C3	166	Kangaroo	RX	16	10	2020	6	44	16	Adult	Unknown	RCNX0597	166_RX_16_10_6	0
reconyx	small	8	C	RH2	C3	167	Kangaroo	RX	16	10	2020	6	44	50	Adult	Unknown	RCNX0604	167_RX_16_10_6	0
reconyx	small	8	C	RH2	C3	168	Kangaroo	FR	16	10	2020	6	55	7	Adult	Unknown	RCNX0610	168_FR_16_10_6	1
reconyx	small	8	C	RH4	C1	169	Kangaroo	CC	16	10	2020	15	31	52	Adult	Unknown	RCNX0790	169_CC_16_10_15	1
reconyx	small	8	C	RH4	C1	169	Kangaroo	FR	16	10	2020	15	29	27	Adult	Unknown	RCNX0769	169_FR_16_10_15	1
reconyx	small	8	C	RH4	C1	169	Kangaroo	SS	16	10	2020	15	29	44	Adult	Unknown	RCNX0778	169_SS_16_10_15	1
reconyx	small	8	C	RH2	C3	170	Kangaroo	RX	16	10	2020	15	39	11	Adult	Unknown	RCNX0658	170_RX_16_10_15	0
reconyx	small	8	C	RH2	C3	171	Kangaroo	FR	16	10	2020	15	39	32	Adult	Unknown	RCNX0671	171_FR_16_10_15	1
reconyx	small	8	C	RH2	C3	171	Kangaroo	SS	16	10	2020	15	39	11	Adult	Unknown	RCNX0658	171_SS_16_10_15	1
reconyx	small	8	C	RH2	C3	172	Kangaroo	FR	16	10	2020	15	39	11	Adult	Unknown	RCNX0658	172_FR_16_10_15	1
reconyx	small	8	C	RH2	C3	172	Kangaroo	SS	16	10	2020	15	39	22	Adult	Unknown	RCNX0664	172_SS_16_10_15	1
reconyx	small	8	C	RH4	C1	173	Kangaroo	FR	16	10	2020	15	38	37	Adult	Male	RCNX0793	173_FR_16_10_15	1
reconyx	small	8	C	RH2	C3	173	Kangaroo	RX	16	10	2020	15	39	15	Adult	Male	RCNX0663	173_RX_16_10_15	0
reconyx	small	8	C	RH4	C1	173	Kangaroo	SS	16	10	2020	15	38	40	Adult	Male	RCNX0796	173_SS_16_10_15	1
reconyx	small	8	C	RH2	C3	174	Kangaroo	FR	16	10	2020	15	39	28	Adult	Male	RCNX0667	174_FR_16_10_15	1
reconyx	small	8	C	RH2	C3	174	Kangaroo	SS	16	10	2020	15	39	35	Adult	Male	RCNX0673	174_SS_16_10_15	1
reconyx	small	8	R	RH3	R1	175	Kangaroo	FR	16	10	2020	16	3	2	Adult	Male	RCNX1030	175_FR_16_10_16	1
reconyx	small	8	R	RH3	R1	175	Kangaroo	RX	16	10	2020	16	3	5	Adult	Male	RCNX1033	175_RX_16_10_16	0
reconyx	small	8	C	RH2	C3	176	Kangaroo	FR	16	10	2020	17	6	39	Juvenile	Unknown	RCNX0706	176_FR_16_10_17	1
reconyx	small	8	C	RH2	C3	176	Kangaroo	SS	16	10	2020	17	5	5	Juvenile	Unknown	RCNX0703	176_SS_16_10_17	1
reconyx	small	8	C	RH2	C3	177	Kangaroo	FR	16	10	2020	17	6	39	Juvenile	Unknown	RCNX0706	177_FR_16_10_17	1
reconyx	small	8	C	RH2	C3	178	Kangaroo	FR	16	10	2020	17	6	39	Juvenile	Unknown	RCNX0706	178_FR_16_10_17	1
reconyx	small	8	C	RH2	C3	178	Kangaroo	SS	16	10	2020	17	18	14	Juvenile	Unknown	RCNX0724	178_SS_16_10_17	1
reconyx	small	8	C	RH2	C3	179	Kangaroo	SS	16	10	2020	17	18	15	Adult	Female	RCNX0724	179_SS_16_10_17	1
reconyx	small	8	C	RH2	C3	180	Kangaroo	SS	16	10	2020	17	18	15	Adult	Male	RCNX0724	180_SS_16_10_17	1
reconyx	small	8	C	RH2	C3	181	Kangaroo	FR	16	10	2020	17	18	15	Adult	Unknown	RCNX0724	181_FR_16_10_17	1
reconyx	small	8	C	RH2	C3	182	Kangaroo	FR	16	10	2020	17	18	15	Adult	Unknown	RCNX0724	182_FR_16_10_17	1
reconyx	small	8	C	RH2	C3	183	Kangaroo	FR	16	10	2020	17	55	12	Adult	Male	RCNX0736	183_FR_16_10_17	1
reconyx	small	8	C	RH2	C3	183	Kangaroo	RX	16	10	2020	17	54	5	Adult	Male	RCNX0730	183_RX_16_10_17	0
reconyx	small	8	C	RH2	C3	183	Kangaroo	SS	16	10	2020	17	54	15	Adult	Male	RCNX0733	183_SS_16_10_17	1
reconyx	small	8	C	RH2	C3	184	Kangaroo	CC	16	10	2020	17	57	36	Juvenile	Unknown	RCNX0766	184_CC_16_10_17	1
reconyx	small	8	C	RH2	C3	184	Kangaroo	FR	16	10	2020	17	54	5	Juvenile	Unknown	RCNX0730	184_FR_16_10_17	1
reconyx	small	8	C	RH2	C3	184	Kangaroo	RX	16	10	2020	18	17	31	Juvenile	Unknown	RCNX0802	184_RX_16_10_18	0
reconyx	small	8	C	RH2	C3	184	Kangaroo	SS	16	10	2020	17	54	15	Juvenile	Unknown	RCNX0733	184_SS_16_10_17	1
reconyx	small	8	C	RH2	C3	185	Kangaroo	FR	16	10	2020	17	55	14	Adult	Male	RCNX0739	185_FR_16_10_17	1
reconyx	small	8	C	RH2	C3	185	Kangaroo	RX	16	10	2020	17	55	12	Adult	Male	RCNX0736	185_RX_16_10_17	0
reconyx	small	8	C	RH4	C1	185	Kangaroo	SS	16	10	2020	18	0	17	Adult	Male	RCNX0868	185_SS_16_10_18	1
reconyx	small	8	C	RH4	C1	186	Kangaroo	RX	16	10	2020	18	0	25	Adult	Unknown	RCNX0873	186_RX_16_10_18	0
reconyx	small	8	C	RH2	C3	186	Kangaroo	SS	16	10	2020	18	0	12	Adult	Unknown	RCNX0790	186_SS_16_10_18	1
reconyx	small	8	C	RH2	C3	187	Kangaroo	FR	16	10	2020	18	18	17	Adult	Unknown	RCNX0817	187_FR_16_10_18	1
reconyx	small	8	C	RH2	C3	187	Kangaroo	RX	16	10	2020	18	18	8	Adult	Unknown	RCNX0814	187_RX_16_10_18	0
reconyx	small	8	R	RH7	R2	188	Kangaroo	RX	16	10	2020	15	11	48	Adult	Unknown	RCNX1009	188_RX_16_10_15	0
reconyx	small	8	C	RH2	C3	189	Possum	FR	16	10	2020	20	36	46	Adult	Unknown	RCNX0823	189_FR_16_10_20	1
reconyx	small	8	C	RH4	C1	189	Possum	RX	16	10	2020	20	36	19	Adult	Unknown	RCNX0898	189_RX_16_10_20	0
reconyx	small	8	C	RH5	C2	190	Fox	FR	17	10	2020	2	47	46	Adult	Unknown	RCNX1066	190_FR_17_10_2	1
reconyx	small	8	C	RH2	C3	190	Fox	RX	17	10	2020	2	47	32	Adult	Unknown	RCNX0826	190_RX_17_10_2	0
reconyx	small	8	C	RH2	C3	191	Whiptail	FR	17	10	2020	5	21	4	Adult	Unknown	RCNX0832	191_FR_17_10_5	1
reconyx	small	8	C	RH5	C2	192	Kangaroo	FR	17	10	2020	5	26	46	Adult	FWPJ	RCNX1102	192_FR_17_10_5	1
reconyx	small	8	C	RH2	C3	192	Kangaroo	RX	17	10	2020	5	26	40	Adult	FWPJ	RCNX0838	192_RX_17_10_5	0
reconyx	small	8	C	RH2	C3	193	Kangaroo	RX	17	10	2020	5	26	40	Joey	Unknown	RCNX0838	193_RX_17_10_5	0
reconyx	small	8	C	RH5	C2	193	Kangaroo	SS	17	10	2020	5	26	46	Joey	Unknown	RCNX1102	193_SS_17_10_5	1
reconyx	small	8	C	RH4	C1	194	Kangaroo	FR	17	10	2020	7	34	48	Adult	Male	RCNX0937	194_FR_17_10_7	1
reconyx	small	8	C	RH2	C3	194	Kangaroo	RX	17	10	2020	7	34	42	Adult	Male	RCNX0853	194_RX_17_10_7	0
reconyx	small	8	C	RH5	C2	194	Kangaroo	SS	17	10	2020	7	34	50	Adult	Male	RCNX1129	194_SS_17_10_7	1
reconyx	small	8	C	RH2	C3	195	Kangaroo	FR	17	10	2020	11	49	19	Adult	Unknown	RCNX0889	195_FR_17_10_11	1
reconyx	small	8	R	RH3	R1	195	Kangaroo	RX	17	10	2020	11	48	34	Adult	Unknown	RCNX1249	195_RX_17_10_11	0
reconyx	small	8	C	RH2	C3	196	Kangaroo	FR	17	10	2020	15	51	29	Adult	Unknown	RCNX0931	196_FR_17_10_15	1
reconyx	small	8	C	RH2	C3	196	Kangaroo	SS	17	10	2020	15	51	32	Adult	Unknown	RCNX0934	196_SS_17_10_15	1
reconyx	small	8	C	RH2	C3	197	Kangaroo	RX	17	10	2020	15	52	12	Adult	Unknown	RCNX0942	197_RX_17_10_15	0
reconyx	small	8	C	RH2	C3	198	Kangaroo	RX	17	10	2020	15	52	12	Adult	Unknown	RCNX0942	198_RX_17_10_15	0
reconyx	small	8	C	RH2	C3	199	Kangaroo	FR	17	10	2020	16	10	23	Juvenile	Unknown	RCNX0943	199_FR_17_10_16	1
reconyx	small	8	C	RH2	C3	200	Kangaroo	FR	17	10	2020	16	10	23	Unknown	Unknown	RCNX0945	200_FR_17_10_16	1
reconyx	small	8	C	RH5	C2	201	Kangaroo	FR	17	10	2020	17	44	3	Juvenile	Unknown	RCNX1165	201_FR_17_10_17	1
reconyx	small	8	C	RH5	C2	201	Kangaroo	SS	17	10	2020	17	44	12	Juvenile	Unknown	RCNX1171	201_SS_17_10_17	1
reconyx	small	8	C	RH5	C2	202	Kangaroo	FR	17	10	2020	17	44	32	Adult	Female	RCNX1177	202_FR_17_10_17	1
reconyx	small	8	C	RH5	C2	202	Kangaroo	SS	17	10	2020	17	44	3	Adult	Female	RCNX1165	202_SS_17_10_17	1
reconyx	small	8	C	RH5	C2	203	Kangaroo	FR	17	10	2020	17	45	26	Adult	Male	RCNX1186	203_FR_17_10_17	1
reconyx	small	8	C	RH2	C3	204	Whiptail	FR	17	10	2020	18	9	39	Adult	Unknown	RCNX1000	204_FR_17_10_18	1
reconyx	small	8	C	RH2	C3	204	Whiptail	SS	17	10	2020	18	13	29	Adult	Unknown	RCNX1003	204_SS_17_10_18	1
reconyx	small	8	C	RH2	C3	205	Whiptail	FR	17	10	2020	18	20	31	Adult	Unknown	RCNX1009	205_FR_17_10_18	1
reconyx	small	8	C	RH2	C3	206	Whiptail	FR	17	10	2020	18	20	31	Adult	Unknown	RCNX1009	206_FR_17_10_18	1
reconyx	small	8	C	RH2	C3	207	Whiptail	FR	18	10	2020	4	34	55	Adult	Unknown	RCNX1027	207_FR_18_10_4	1
reconyx	small	8	C	RH2	C3	207	Whiptail	SS	18	10	2020	4	38	33	Adult	Unknown	RCNX1030	207_SS_18_10_4	1
reconyx	small	8	C	RH2	C3	208	Whiptail	FR	18	10	2020	4	38	38	Adult	Unknown	RCNX1033	208_FR_18_10_4	1
reconyx	small	8	R	RH3	R1	208	Whiptail	RX	18	10	2020	4	42	48	Adult	Unknown	RCNX1333	208_RX_18_10_4	0
reconyx	small	8	C	RH2	C3	208	Whiptail	SS	18	10	2020	4	34	55	Adult	Unknown	RCNX1027	208_SS_18_10_4	1
reconyx	small	8	R	RH3	R1	209	Whiptail	FR	18	10	2020	4	42	38	Adult	Unknown	RCNX1330	209_FR_18_10_4	1
reconyx	small	8	R	RH3	R1	209	Whiptail	RX	18	10	2020	4	42	48	Adult	Unknown	RCNX1333	209_RX_18_10_4	0
reconyx	small	8	C	RH2	C3	209	Whiptail	SS	18	10	2020	4	43	36	Adult	Unknown	RCNX1050	209_SS_18_10_4	1
reconyx	small	8	R	RH3	R1	210	Whiptail	FR	18	10	2020	4	42	38	Adult	Unknown	RCNX1330	210_FR_18_10_4	1
reconyx	small	8	R	RH3	R1	211	Whiptail	FR	18	10	2020	4	42	38	Adult	Unknown	RCNX1330	211_FR_18_10_4	1
reconyx	small	8	C	RH2	C3	211	Whiptail	RX	18	10	2020	4	44	36	Adult	Unknown	RCNX1060	211_RX_18_10_4	0
reconyx	small	8	C	RH2	C3	211	Whiptail	SS	18	10	2020	4	44	39	Adult	Unknown	RCNX1063	211_SS_18_10_4	1
reconyx	small	8	C	RH2	C3	212	Whiptail	SS	18	10	2020	4	50	45	Adult	Unknown	RCNX1069	212_SS_18_10_4	1
reconyx	small	8	C	RH2	C3	213	Macropod	FR	18	10	2020	4	52	53	Unknown	Unknown	RCNX1104	213_FR_18_10_4	1
reconyx	small	8	R	RH3	R1	214	Kangaroo	FR	18	10	2020	5	25	49	Adult	Unknown	RCNX1353	214_FR_18_10_5	1
reconyx	small	8	C	RH2	C3	215	Kangaroo	FR	18	10	2020	5	27	35	Adult	Unknown	RCNX1141	215_FR_18_10_5	1
reconyx	small	8	C	RH2	C3	215	Kangaroo	SS	18	10	2020	5	28	52	Adult	Unknown	RCNX1147	215_SS_18_10_5	1
reconyx	small	8	C	RH2	C3	216	Whiptail	FR	18	10	2020	5	28	47	Adult	Female	RCNX1144	216_FR_18_10_5	1
reconyx	small	8	C	RH2	C3	216	Whiptail	SS	18	10	2020	5	28	52	Adult	Female	RCNX1147	216_SS_18_10_5	1
reconyx	small	8	C	RH2	C3	217	Whiptail	FR	18	10	2020	5	28	47	Juvenile	Unknown	RCNX1144	217_FR_18_10_5	1
reconyx	small	8	C	RH2	C3	217	Whiptail	SS	18	10	2020	5	28	52	Juvenile	Unknown	RCNX1147	217_SS_18_10_5	1
reconyx	small	8	C	RH2	C3	218	Kangaroo	FR	18	10	2020	5	28	52	Adult	Unknown	RCNX1147	218_FR_18_10_5	1
reconyx	small	8	C	RH2	C3	218	Kangaroo	SS	18	10	2020	5	31	39	Adult	Unknown	RCNX1156	218_SS_18_10_5	1
reconyx	small	8	C	RH2	C3	219	Kangaroo	FR	18	10	2020	5	38	54	Adult	Unknown	RCNX1191	219_FR_18_10_5	1
reconyx	small	8	C	RH2	C3	219	Kangaroo	RX	18	10	2020	5	38	56	Adult	Unknown	RCNX1192	219_RX_18_10_5	0
reconyx	small	8	C	RH2	C3	220	Whiptail	FR	18	10	2020	5	53	36	Adult	Unknown	RCNX1213	220_FR_18_10_5	1
reconyx	small	8	C	RH2	C3	220	Whiptail	SS	18	10	2020	6	2	16	Adult	Unknown	RCNX1216	220_SS_18_10_6	1
reconyx	small	8	C	RH2	C3	221	Kangaroo	FR	18	10	2020	8	8	51	Adult	Male	RCNX1288	221_FR_18_10_8	1
reconyx	small	8	R	RH3	R1	221	Kangaroo	RX	18	10	2020	8	8	9	Adult	Male	RCNX1249	221_RX_18_10_8	0
reconyx	small	8	C	RH2	C3	222	Whiptail	FR	18	10	2020	16	36	22	Adult	Unknown	RCNX1321	222_FR_18_10_16	1
